Invoice_Id,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin
9252,XF086,Rosenberg,Fashion accessories,$41,3,01-05-2023,06:26:00,Cash,7,0.33
9253,XF065,Texas City,Home and lifestyle,$79,3,07-05-2020,11:06:00,Cash,4,0.33
9254,XF087,Waxahachie,Fashion accessories,$25,3,05-04-2022,13:29:00,Cash,5,0.33
9255,XF050,Victoria,Home and lifestyle,$85,3,08-12-2023,15:11:00,Credit card,7,0.48
9256,XF087,Waxahachie,Fashion accessories,$29,3,04-06-2020,14:02:00,Cash,4,0.33
9257,XF054,Sherman,Home and lifestyle,$36,3,15-06-2023,07:35:00,Cash,3,0.21
9258,XF082,Weslaco,Fashion accessories,$42,1,15-08-2023,14:20:00,Cash,7,0.33
9259,XF087,Waxahachie,Home and lifestyle,$44,2,30-10-2022,13:54:00,Cash,6,0.33
9260,XF025,Waco,Fashion accessories,$69,3,13-02-2021,10:23:00,Cash,6,0.48
9261,XF030,Richardson,Home and lifestyle,$67,2,11-12-2020,11:12:00,Cash,3,0.48
9262,XF069,Rockwall,Fashion accessories,$60,1,24-09-2023,13:56:00,Cash,5,0.33
9263,XF055,Waxahachie,Home and lifestyle,$32,2,17-11-2020,14:46:00,Cash,7,0.33
9264,XF032,Tyler,Fashion accessories,$71,1,09-06-2020,11:25:00,Cash,6,0.48
9265,XF056,Rowlett,Home and lifestyle,$34,2,15-04-2023,07:58:00,Cash,4,0.33
9266,XF075,San Marcos,Fashion accessories,$28,2,05-08-2022,12:14:00,Cash,5,0.33
9267,XF082,Weslaco,Home and lifestyle,$75,2,04-10-2020,07:25:00,Cash,7,0.33
9268,XF074,Weslaco,Fashion accessories,$70,2,07-04-2021,15:49:00,Cash,7,0.33
9269,XF050,Victoria,Home and lifestyle,$79,3,07-05-2023,16:29:00,Credit card,6,0.48
9270,XF050,Victoria,Fashion accessories,$80,1,26-08-2022,12:35:00,Credit card,4,0.48
9271,XF082,Weslaco,Home and lifestyle,$20,3,05-07-2020,10:19:00,Cash,4,0.33
9272,XF030,Richardson,Fashion accessories,$28,1,17-09-2023,12:15:00,Cash,4,0.48
9273,XF075,San Marcos,Home and lifestyle,$66,1,16-01-2021,09:22:00,Cash,4,0.33
9274,XF032,Tyler,Fashion accessories,$33,2,30-04-2023,08:00:00,Cash,7,0.48
9275,XF054,Sherman,Home and lifestyle,$65,1,28-01-2023,15:11:00,Cash,5,0.21
9276,XF082,Weslaco,Fashion accessories,$43,1,04-07-2023,12:55:00,Cash,7,0.33
9277,XF035,San Angelo,Home and lifestyle,$37,2,27-12-2020,12:57:00,Cash,5,0.48
9278,XF025,Waco,Fashion accessories,$84,2,21-09-2020,16:34:00,Cash,7,0.48
9279,XF084,Schertz,Home and lifestyle,$66,1,03-04-2023,10:56:00,Cash,7,0.33
9280,XF003,San Antonio,Fashion accessories,$18,3,28-07-2020,15:22:00,Cash,7,0.48
9281,XF075,San Marcos,Home and lifestyle,$71,3,20-06-2023,11:57:00,Cash,4,0.33
9282,XF025,Waco,Fashion accessories,$57,1,26-11-2023,08:10:00,Cash,7,0.48
9283,XF046,Temple,Home and lifestyle,$55,1,23-08-2023,14:45:00,Cash,3,0.48
9284,XF009,Plano,Fashion accessories,$24,3,20-09-2021,08:19:00,Cash,7,0.48
9285,XF082,Weslaco,Home and lifestyle,$22,3,17-08-2022,14:56:00,Cash,3,0.33
9286,XF046,Temple,Fashion accessories,$75,2,24-07-2022,16:26:00,Cash,6,0.48
9287,XF073,Seguin,Home and lifestyle,$45,1,04-06-2020,08:18:00,Cash,5,0.33
9288,XF069,Rockwall,Fashion accessories,$29,3,31-07-2020,15:05:00,Cash,5,0.33
9289,XF073,Seguin,Home and lifestyle,$19,1,26-06-2023,10:26:00,Cash,7,0.33
9290,XF054,Sherman,Fashion accessories,$34,3,27-11-2022,16:38:00,Cash,6,0.33
9291,XF025,Waco,Home and lifestyle,$63,1,09-10-2022,14:41:00,Cash,3,0.48
9292,XF035,San Angelo,Fashion accessories,$64,3,23-06-2023,11:01:00,Cash,4,0.48
9293,XF086,Rosenberg,Home and lifestyle,$56,3,01-03-2021,13:19:00,Cash,7,0.33
9294,XF009,Plano,Fashion accessories,$54,1,07-06-2023,10:21:00,Cash,6,0.48
9295,XF089,Southlake,Home and lifestyle,$85,3,11-01-2021,12:16:00,Cash,3,0.33
9296,XF025,Waco,Fashion accessories,$29,2,03-11-2021,16:33:00,Cash,6,0.48
9297,XF074,Weslaco,Home and lifestyle,$24,3,05-11-2023,07:33:00,Cash,6,0.33
9298,XF089,Southlake,Fashion accessories,$18,1,02-07-2022,16:08:00,Cash,4,0.33
9299,XF035,San Angelo,Home and lifestyle,$37,3,26-11-2020,13:21:00,Cash,4,0.48
9300,XF075,San Marcos,Fashion accessories,$68,1,12-02-2021,11:56:00,Cash,3,0.33
9301,XF084,Schertz,Home and lifestyle,$41,2,13-04-2021,14:09:00,Cash,4,0.33
9302,XF075,San Marcos,Fashion accessories,$59,3,04-11-2022,15:39:00,Cash,6,0.33
9303,XF035,San Angelo,Home and lifestyle,$73,1,05-10-2023,16:30:00,Cash,4,0.48
9304,XF075,San Marcos,Fashion accessories,$74,2,02-05-2023,08:48:00,Cash,4,0.33
9305,XF032,Tyler,Home and lifestyle,$78,3,24-01-2020,11:34:00,Cash,7,0.48
9306,XF099,Weatherford,Fashion accessories,$55,3,10-05-2022,10:43:00,Cash,5,0.18
9307,XF082,Weslaco,Home and lifestyle,$45,3,22-02-2021,13:06:00,Cash,5,0.33
9308,XF056,Rowlett,Fashion accessories,$65,3,15-12-2023,07:36:00,Cash,5,0.33
9309,XF099,Weatherford,Home and lifestyle,$19,2,19-09-2023,14:56:00,Cash,7,0.18
9310,XF058,Port Arthur,Fashion accessories,$54,3,10-09-2022,07:30:00,Cash,3,0.33
9311,XF074,Weslaco,Home and lifestyle,$74,1,23-02-2020,13:30:00,Cash,4,0.33
9312,XF074,Weslaco,Fashion accessories,$44,3,22-10-2022,09:06:00,Cash,3,0.33
9313,XF069,Rockwall,Home and lifestyle,$21,3,18-01-2023,09:11:00,Cash,4,0.33
9314,XF029,Round Rock,Fashion accessories,$38,1,09-07-2020,10:33:00,Cash,6,0.48
9315,XF075,San Marcos,Home and lifestyle,$82,3,09-02-2021,09:15:00,Cash,5,0.33
9316,XF029,Round Rock,Fashion accessories,$74,1,26-10-2023,12:34:00,Cash,4,0.48
9317,XF029,Round Rock,Home and lifestyle,$21,2,17-06-2022,09:32:00,Cash,5,0.48
9318,XF069,Rockwall,Fashion accessories,$76,1,23-12-2023,10:13:00,Cash,3,0.33
9319,XF069,Rockwall,Home and lifestyle,$16,1,03-07-2023,12:50:00,Cash,3,0.33
9320,XF025,Waco,Fashion accessories,$76,3,20-08-2023,06:30:00,Cash,7,0.48
9321,XF025,Waco,Home and lifestyle,$53,1,02-07-2022,12:06:00,Cash,6,0.48
9322,XF075,San Marcos,Fashion accessories,$81,1,27-11-2021,11:27:00,Cash,6,0.33
9323,XF055,Waxahachie,Home and lifestyle,$47,2,22-09-2021,11:30:00,Cash,5,0.33
9324,XF082,Weslaco,Fashion accessories,$75,1,15-04-2022,10:33:00,Cash,3,0.33
9325,XF086,Rosenberg,Home and lifestyle,$15,3,10-05-2021,16:45:00,Cash,6,0.33
9326,XF055,Waxahachie,Fashion accessories,$58,2,20-09-2023,06:59:00,Cash,7,0.33
9327,XF003,San Antonio,Home and lifestyle,$71,2,24-01-2021,11:57:00,Cash,5,0.48
9328,XF025,Waco,Fashion accessories,$62,1,03-11-2021,10:00:00,Cash,7,0.48
9329,XF056,Rowlett,Home and lifestyle,$57,1,23-09-2020,07:20:00,Cash,3,0.33
9330,XF046,Temple,Fashion accessories,$59,3,02-07-2021,10:12:00,Cash,4,0.48
9331,XF082,Weslaco,Home and lifestyle,$17,3,13-12-2022,12:18:00,Cash,4,0.33
9332,XF099,Weatherford,Fashion accessories,$56,1,18-07-2023,11:00:00,Cash,7,0.18
9333,XF054,Sherman,Home and lifestyle,$68,3,22-05-2020,07:34:00,Cash,7,0.21
9334,XF056,Rowlett,Fashion accessories,$61,3,09-04-2021,08:56:00,Cash,5,0.33
9335,XF029,Round Rock,Home and lifestyle,$24,3,02-05-2023,07:06:00,Cash,4,0.48
9336,XF009,Plano,Fashion accessories,$72,2,10-08-2023,09:51:00,Cash,4,0.48
9337,XF089,Southlake,Home and lifestyle,$36,1,27-06-2021,11:54:00,Cash,5,0.33
9338,XF029,Round Rock,Fashion accessories,$19,1,02-10-2020,14:18:00,Cash,6,0.48
9339,XF074,Weslaco,Home and lifestyle,$50,1,23-03-2021,06:34:00,Cash,7,0.33
9340,XF069,Rockwall,Fashion accessories,$83,2,24-05-2020,11:08:00,Cash,3,0.33
9341,XF086,Rosenberg,Home and lifestyle,$84,2,27-01-2020,12:23:00,Cash,3,0.33
9342,XF082,Weslaco,Fashion accessories,$80,1,07-05-2021,10:29:00,Cash,7,0.33
9343,XF086,Rosenberg,Home and lifestyle,$19,2,26-04-2021,09:14:00,Cash,7,0.33
9344,XF073,Seguin,Fashion accessories,$69,1,08-09-2022,13:23:00,Cash,7,0.33
9345,XF054,Sherman,Home and lifestyle,$63,2,30-03-2022,10:28:00,Cash,3,0.21
9346,XF050,Victoria,Fashion accessories,$72,2,16-04-2020,10:49:00,Credit card,6,0.48
9347,XF009,Plano,Home and lifestyle,$34,2,13-02-2023,16:10:00,Cash,6,0.48
9348,XF038,Sugar Land,Fashion accessories,$32,3,24-05-2020,07:49:00,Cash,7,0.48
9349,XF058,Port Arthur,Home and lifestyle,$40,2,31-12-2020,11:16:00,Cash,4,0.33
9350,XF035,San Angelo,Fashion accessories,$60,2,11-11-2020,07:13:00,Cash,3,0.48
9351,XF087,Waxahachie,Home and lifestyle,$19,3,24-04-2020,11:23:00,Cash,7,0.33
9352,XF032,Tyler,Fashion accessories,$70,1,22-06-2022,14:54:00,Cash,3,0.48
9353,XF030,Richardson,Home and lifestyle,$47,3,24-01-2023,15:24:00,Cash,3,0.48
9354,XF030,Richardson,Fashion accessories,$61,2,27-04-2020,15:32:00,Cash,3,0.48
9355,XF035,San Angelo,Home and lifestyle,$31,2,15-09-2023,16:28:00,Cash,5,0.48
9356,XF054,Sherman,Fashion accessories,$50,1,12-10-2021,13:12:00,Cash,5,0.33
9357,XF029,Round Rock,Home and lifestyle,$82,3,24-07-2021,13:37:00,Cash,7,0.48
9358,XF099,Weatherford,Fashion accessories,$47,3,07-11-2022,13:03:00,Cash,6,0.18
9359,XF055,Waxahachie,Home and lifestyle,$63,2,20-12-2020,13:00:00,Cash,3,0.33
9360,XF009,Plano,Fashion accessories,$82,3,19-07-2023,07:08:00,Cash,4,0.48
9361,XF075,San Marcos,Home and lifestyle,$77,3,17-10-2021,11:33:00,Cash,4,0.33
9362,XF009,Plano,Fashion accessories,$83,3,14-10-2023,11:42:00,Cash,5,0.48
9363,XF050,Victoria,Home and lifestyle,$60,2,29-03-2020,15:06:00,Credit card,7,0.48
9364,XF084,Schertz,Fashion accessories,$46,1,26-12-2022,14:18:00,Cash,6,0.33
9365,XF054,Sherman,Home and lifestyle,$56,3,22-09-2020,09:11:00,Cash,7,0.21
9366,XF065,Texas City,Fashion accessories,$67,3,13-06-2023,07:29:00,Cash,6,0.33
9367,XF038,Sugar Land,Home and lifestyle,$66,2,05-05-2023,08:05:00,Cash,4,0.48
9368,XF038,Sugar Land,Fashion accessories,$15,3,14-05-2022,14:43:00,Cash,6,0.48
9369,XF086,Rosenberg,Home and lifestyle,$68,1,17-11-2020,09:09:00,Cash,5,0.33
9370,XF029,Round Rock,Fashion accessories,$53,1,01-01-2023,12:46:00,Cash,6,0.48
9371,XF082,Weslaco,Home and lifestyle,$84,1,21-05-2020,09:39:00,Cash,7,0.33
9372,XF086,Rosenberg,Fashion accessories,$29,1,14-11-2023,07:57:00,Cash,3,0.33
9373,XF099,Weatherford,Home and lifestyle,$79,3,07-09-2023,15:16:00,Cash,6,0.18
9374,XF056,Rowlett,Fashion accessories,$41,3,25-08-2023,07:05:00,Cash,4,0.33
9375,XF073,Seguin,Home and lifestyle,$40,2,21-04-2023,06:46:00,Cash,4,0.33
9376,XF086,Rosenberg,Fashion accessories,$17,3,27-07-2021,11:30:00,Cash,3,0.33
9377,XF089,Southlake,Home and lifestyle,$76,1,05-01-2020,14:13:00,Cash,5,0.33
9378,XF056,Rowlett,Fashion accessories,$30,1,22-09-2023,06:09:00,Cash,5,0.33
9379,XF054,Sherman,Home and lifestyle,$46,1,30-04-2022,14:42:00,Cash,5,0.21
9380,XF087,Waxahachie,Fashion accessories,$23,1,15-12-2021,11:49:00,Cash,7,0.33
9381,XF073,Seguin,Home and lifestyle,$63,2,07-10-2023,06:44:00,Cash,7,0.33
9382,XF029,Round Rock,Fashion accessories,$71,3,28-01-2023,14:10:00,Cash,5,0.48
9383,XF065,Texas City,Home and lifestyle,$83,2,12-08-2022,09:06:00,Cash,6,0.33
9384,XF058,Port Arthur,Fashion accessories,$52,2,16-04-2022,12:11:00,Cash,3,0.33
9385,XF089,Southlake,Home and lifestyle,$56,3,22-01-2022,07:05:00,Cash,3,0.33
9386,XF055,Waxahachie,Fashion accessories,$59,2,02-02-2022,06:50:00,Cash,4,0.33
9387,XF046,Temple,Home and lifestyle,$62,3,22-12-2020,06:37:00,Cash,4,0.48
9388,XF003,San Antonio,Fashion accessories,$72,3,07-04-2020,14:21:00,Cash,6,0.48
9389,XF032,Tyler,Home and lifestyle,$27,1,07-02-2022,08:35:00,Cash,7,0.48
9390,XF099,Weatherford,Fashion accessories,$83,3,13-11-2022,14:55:00,Cash,6,0.18
9391,XF084,Schertz,Home and lifestyle,$29,3,01-10-2021,07:26:00,Cash,7,0.33
9392,XF075,San Marcos,Fashion accessories,$28,2,30-11-2021,09:46:00,Cash,4,0.33
9393,XF050,Victoria,Home and lifestyle,$62,3,26-08-2020,12:37:00,Credit card,5,0.48
9394,XF046,Temple,Fashion accessories,$29,1,08-12-2022,14:33:00,Cash,4,0.48
9395,XF084,Schertz,Home and lifestyle,$28,1,29-04-2022,07:44:00,Cash,4,0.33
9396,XF003,San Antonio,Fashion accessories,$59,3,26-09-2023,11:01:00,Cash,5,0.48
9397,XF084,Schertz,Home and lifestyle,$17,1,09-04-2020,16:36:00,Cash,6,0.33
9398,XF065,Texas City,Fashion accessories,$66,3,22-01-2023,15:27:00,Cash,4,0.33
9399,XF084,Schertz,Home and lifestyle,$80,1,20-06-2021,16:38:00,Cash,4,0.33
9400,XF032,Tyler,Fashion accessories,$33,3,30-03-2023,15:38:00,Cash,5,0.48
9401,XF075,San Marcos,Home and lifestyle,$62,3,12-07-2023,13:29:00,Cash,5,0.33
9402,XF029,Round Rock,Fashion accessories,$55,2,30-04-2022,10:56:00,Cash,7,0.48
9403,XF087,Waxahachie,Home and lifestyle,$59,1,07-12-2023,09:08:00,Cash,5,0.33
9404,XF086,Rosenberg,Fashion accessories,$16,1,03-02-2021,16:44:00,Cash,3,0.33
9405,XF099,Weatherford,Home and lifestyle,$58,1,03-09-2021,11:45:00,Cash,7,0.18
9406,XF084,Schertz,Fashion accessories,$67,2,29-06-2023,09:53:00,Cash,6,0.33
9407,XF065,Texas City,Home and lifestyle,$38,3,12-04-2023,16:27:00,Cash,3,0.33
9408,XF065,Texas City,Fashion accessories,$20,3,08-01-2020,15:39:00,Cash,6,0.33
9409,XF074,Weslaco,Home and lifestyle,$29,2,28-06-2022,11:51:00,Cash,7,0.33
9410,XF058,Port Arthur,Fashion accessories,$55,1,09-09-2023,10:14:00,Cash,3,0.33
9411,XF009,Plano,Home and lifestyle,$33,2,27-05-2020,15:23:00,Cash,5,0.48
9412,XF003,San Antonio,Fashion accessories,$52,3,20-12-2020,06:58:00,Cash,5,0.48
9413,XF065,Texas City,Home and lifestyle,$37,3,21-02-2022,11:07:00,Cash,3,0.33
9414,XF003,San Antonio,Fashion accessories,$39,2,16-07-2020,08:15:00,Cash,4,0.48
9415,XF086,Rosenberg,Home and lifestyle,$22,1,20-03-2022,16:45:00,Cash,6,0.33
9416,XF074,Weslaco,Fashion accessories,$54,1,16-02-2020,16:33:00,Cash,4,0.33
9417,XF029,Round Rock,Home and lifestyle,$50,3,27-09-2021,12:59:00,Cash,7,0.48
9418,XF054,Sherman,Fashion accessories,$62,2,10-05-2020,11:03:00,Cash,7,0.33
9419,XF065,Texas City,Home and lifestyle,$37,1,27-05-2022,11:53:00,Cash,4,0.33
9420,XF030,Richardson,Fashion accessories,$70,2,06-04-2021,13:27:00,Cash,6,0.48
9421,XF050,Victoria,Home and lifestyle,$62,2,06-04-2020,11:01:00,Credit card,7,0.48
9422,XF054,Sherman,Fashion accessories,$44,2,09-10-2022,12:39:00,Cash,7,0.33
9423,XF073,Seguin,Home and lifestyle,$30,2,29-01-2020,13:02:00,Cash,7,0.33
9424,XF038,Sugar Land,Fashion accessories,$66,1,08-12-2020,06:58:00,Cash,4,0.48
9425,XF009,Plano,Home and lifestyle,$16,1,05-05-2020,08:50:00,Cash,7,0.48
9426,XF099,Weatherford,Fashion accessories,$84,2,05-04-2020,06:36:00,Cash,5,0.18
9427,XF054,Sherman,Home and lifestyle,$25,3,29-09-2023,09:24:00,Cash,6,0.21
9428,XF050,Victoria,Fashion accessories,$39,2,28-05-2020,13:56:00,Credit card,5,0.48
9429,XF032,Tyler,Home and lifestyle,$44,1,20-06-2022,07:37:00,Cash,7,0.48
9430,XF086,Rosenberg,Fashion accessories,$48,3,19-01-2021,16:37:00,Cash,4,0.33
9431,XF038,Sugar Land,Home and lifestyle,$57,2,11-08-2022,08:51:00,Cash,3,0.48
9432,XF087,Waxahachie,Fashion accessories,$16,2,14-11-2023,16:41:00,Cash,4,0.33
9433,XF056,Rowlett,Home and lifestyle,$50,3,17-01-2021,08:20:00,Cash,5,0.33
9434,XF035,San Angelo,Fashion accessories,$85,3,01-04-2023,14:32:00,Cash,5,0.48
9435,XF099,Weatherford,Home and lifestyle,$53,2,24-08-2021,07:12:00,Cash,5,0.18
9436,XF055,Waxahachie,Fashion accessories,$75,3,11-03-2021,15:59:00,Cash,7,0.33
9437,XF087,Waxahachie,Home and lifestyle,$69,2,19-02-2020,16:33:00,Cash,5,0.33
9438,XF086,Rosenberg,Fashion accessories,$34,3,09-04-2022,09:26:00,Cash,4,0.33
9439,XF075,San Marcos,Home and lifestyle,$56,2,04-10-2021,07:21:00,Cash,7,0.33
9440,XF086,Rosenberg,Fashion accessories,$54,3,19-07-2022,06:54:00,Cash,5,0.33
9441,XF065,Texas City,Home and lifestyle,$37,2,03-08-2023,15:02:00,Cash,4,0.33
9442,XF058,Port Arthur,Fashion accessories,$55,2,24-02-2022,15:37:00,Cash,5,0.33
9443,XF089,Southlake,Home and lifestyle,$20,1,22-05-2021,15:16:00,Cash,4,0.33
9444,XF055,Waxahachie,Fashion accessories,$44,1,01-10-2021,13:03:00,Cash,3,0.33
9445,XF065,Texas City,Home and lifestyle,$68,2,28-07-2023,13:06:00,Cash,7,0.33
9446,XF082,Weslaco,Fashion accessories,$71,3,06-10-2021,09:06:00,Cash,3,0.33
9447,XF029,Round Rock,Home and lifestyle,$52,1,29-06-2023,09:48:00,Cash,4,0.48
9448,XF086,Rosenberg,Fashion accessories,$77,3,13-09-2020,12:54:00,Cash,7,0.33
9449,XF058,Port Arthur,Home and lifestyle,$52,2,28-04-2023,16:27:00,Cash,3,0.33
9450,XF054,Sherman,Fashion accessories,$28,3,11-08-2021,16:53:00,Cash,7,0.33
9451,XF054,Sherman,Home and lifestyle,$51,2,08-04-2020,07:14:00,Cash,6,0.21
9452,XF030,Richardson,Fashion accessories,$82,2,15-07-2022,08:25:00,Cash,5,0.48
9453,XF069,Rockwall,Home and lifestyle,$62,3,23-04-2022,06:03:00,Cash,3,0.33
9454,XF089,Southlake,Fashion accessories,$15,3,24-10-2021,16:06:00,Cash,6,0.33
9455,XF065,Texas City,Home and lifestyle,$69,3,24-12-2020,16:02:00,Cash,3,0.33
9456,XF003,San Antonio,Fashion accessories,$64,1,27-11-2020,15:50:00,Cash,6,0.48
9457,XF009,Plano,Home and lifestyle,$20,2,09-05-2023,14:21:00,Cash,7,0.48
9458,XF086,Rosenberg,Fashion accessories,$47,1,29-03-2022,12:42:00,Cash,4,0.33
9459,XF038,Sugar Land,Home and lifestyle,$33,1,25-06-2023,14:42:00,Cash,5,0.48
9460,XF086,Rosenberg,Fashion accessories,$72,1,08-08-2023,07:28:00,Cash,5,0.33
9461,XF069,Rockwall,Home and lifestyle,$73,3,11-01-2021,09:44:00,Cash,4,0.33
9462,XF056,Rowlett,Fashion accessories,$22,1,03-02-2021,06:39:00,Cash,7,0.33
9463,XF032,Tyler,Home and lifestyle,$18,1,11-01-2020,13:49:00,Cash,3,0.48
9464,XF099,Weatherford,Fashion accessories,$30,1,23-12-2021,16:18:00,Cash,6,0.18
9465,XF099,Weatherford,Home and lifestyle,$36,2,06-01-2021,13:22:00,Cash,3,0.18
9466,XF086,Rosenberg,Fashion accessories,$82,3,02-08-2022,09:31:00,Cash,6,0.33
9467,XF038,Sugar Land,Home and lifestyle,$40,3,26-03-2023,13:30:00,Cash,6,0.48
9468,XF075,San Marcos,Fashion accessories,$81,2,02-01-2023,09:39:00,Cash,5,0.33
9469,XF050,Victoria,Home and lifestyle,$26,1,03-01-2021,13:52:00,Credit card,5,0.48
9470,XF073,Seguin,Fashion accessories,$49,3,11-07-2021,08:44:00,Cash,7,0.33
9471,XF087,Waxahachie,Home and lifestyle,$53,3,07-08-2022,09:20:00,Cash,7,0.33
9472,XF069,Rockwall,Fashion accessories,$28,2,15-03-2021,16:27:00,Cash,7,0.33
9473,XF029,Round Rock,Home and lifestyle,$64,2,19-03-2022,11:17:00,Cash,6,0.48
9474,XF075,San Marcos,Fashion accessories,$24,3,30-08-2022,12:44:00,Cash,3,0.33
9475,XF084,Schertz,Home and lifestyle,$71,3,21-02-2020,09:13:00,Cash,5,0.33
9476,XF082,Weslaco,Fashion accessories,$34,2,29-03-2021,08:08:00,Cash,4,0.33
9477,XF038,Sugar Land,Home and lifestyle,$50,1,19-09-2023,15:17:00,Cash,5,0.48
9478,XF035,San Angelo,Fashion accessories,$38,2,07-12-2022,10:15:00,Cash,6,0.48
9479,XF038,Sugar Land,Home and lifestyle,$59,1,16-10-2023,13:00:00,Cash,7,0.48
9480,XF099,Weatherford,Fashion accessories,$37,1,19-04-2020,09:20:00,Cash,3,0.18
9481,XF084,Schertz,Home and lifestyle,$28,2,09-09-2023,11:48:00,Cash,7,0.33
9482,XF086,Rosenberg,Fashion accessories,$16,2,30-06-2023,06:22:00,Cash,6,0.33
9483,XF074,Weslaco,Home and lifestyle,$50,1,26-05-2022,11:52:00,Cash,5,0.33
9484,XF056,Rowlett,Fashion accessories,$39,1,29-09-2022,11:40:00,Cash,4,0.33
9485,XF087,Waxahachie,Home and lifestyle,$67,2,10-04-2021,15:13:00,Cash,5,0.33
9486,XF099,Weatherford,Fashion accessories,$16,1,22-02-2022,16:41:00,Cash,7,0.18
9487,XF035,San Angelo,Home and lifestyle,$21,3,31-08-2020,06:20:00,Cash,6,0.48
9488,XF058,Port Arthur,Fashion accessories,$22,3,03-09-2023,11:26:00,Cash,7,0.33
9489,XF082,Weslaco,Home and lifestyle,$80,2,06-03-2021,10:22:00,Cash,3,0.33
9490,XF084,Schertz,Fashion accessories,$61,3,30-08-2021,13:49:00,Cash,3,0.33
9491,XF009,Plano,Home and lifestyle,$23,1,21-03-2023,12:02:00,Cash,7,0.48
9492,XF069,Rockwall,Fashion accessories,$71,3,19-08-2021,11:46:00,Cash,7,0.33
9493,XF032,Tyler,Home and lifestyle,$82,3,02-11-2021,15:24:00,Cash,3,0.48
9494,XF046,Temple,Fashion accessories,$45,3,15-05-2020,07:28:00,Cash,3,0.48
9495,XF089,Southlake,Home and lifestyle,$80,1,04-01-2021,13:04:00,Cash,7,0.33
9496,XF099,Weatherford,Fashion accessories,$67,2,08-01-2022,09:18:00,Cash,7,0.18
9497,XF087,Waxahachie,Home and lifestyle,$60,1,04-01-2022,13:53:00,Cash,4,0.33
9498,XF065,Texas City,Fashion accessories,$20,3,05-04-2020,07:46:00,Cash,7,0.33
9499,XF074,Weslaco,Home and lifestyle,$22,2,11-03-2022,09:27:00,Cash,7,0.33
9500,XF003,San Antonio,Fashion accessories,$77,3,17-02-2022,07:38:00,Cash,4,0.48
9501,XF084,Schertz,Home and lifestyle,$37,3,15-04-2020,15:48:00,Cash,3,0.33
9502,XF032,Tyler,Fashion accessories,$56,3,30-06-2023,09:18:00,Cash,4,0.48
9503,XF082,Weslaco,Home and lifestyle,$33,1,17-03-2023,13:08:00,Cash,6,0.33
9504,XF084,Schertz,Fashion accessories,$48,1,20-09-2023,12:45:00,Cash,4,0.33
9505,XF029,Round Rock,Home and lifestyle,$44,1,11-05-2023,16:16:00,Cash,5,0.48
9506,XF003,San Antonio,Fashion accessories,$19,1,27-06-2020,09:54:00,Cash,6,0.48
9507,XF099,Weatherford,Home and lifestyle,$39,1,14-10-2020,13:44:00,Cash,7,0.18
9508,XF058,Port Arthur,Fashion accessories,$33,3,26-06-2021,12:04:00,Cash,4,0.33
9509,XF082,Weslaco,Home and lifestyle,$39,1,21-04-2023,13:43:00,Cash,4,0.33
9510,XF009,Plano,Fashion accessories,$83,3,02-08-2022,13:03:00,Cash,7,0.48
9511,XF086,Rosenberg,Home and lifestyle,$32,2,13-01-2020,16:48:00,Cash,5,0.33
9512,XF058,Port Arthur,Fashion accessories,$15,1,13-05-2021,07:26:00,Cash,3,0.33
9513,XF075,San Marcos,Home and lifestyle,$51,2,13-07-2021,06:14:00,Cash,5,0.33
9514,XF084,Schertz,Fashion accessories,$51,2,04-03-2020,06:36:00,Cash,5,0.33
9515,XF089,Southlake,Home and lifestyle,$68,2,18-01-2021,11:53:00,Cash,6,0.33
9516,XF025,Waco,Fashion accessories,$45,1,04-10-2021,12:38:00,Cash,7,0.48
9517,XF003,San Antonio,Home and lifestyle,$52,2,27-02-2020,15:06:00,Cash,6,0.48
9518,XF065,Texas City,Fashion accessories,$78,1,30-01-2022,13:10:00,Cash,4,0.33
9519,XF054,Sherman,Home and lifestyle,$83,2,01-05-2020,12:04:00,Cash,6,0.21
9520,XF054,Sherman,Fashion accessories,$15,1,14-05-2021,10:51:00,Cash,7,0.33
9521,XF099,Weatherford,Home and lifestyle,$81,3,05-01-2023,08:42:00,Cash,6,0.18
9522,XF089,Southlake,Fashion accessories,$55,2,13-03-2022,08:10:00,Cash,3,0.33
9523,XF082,Weslaco,Home and lifestyle,$30,1,16-07-2022,08:25:00,Cash,4,0.33
9524,XF046,Temple,Fashion accessories,$82,1,11-05-2020,07:25:00,Cash,4,0.48
9525,XF025,Waco,Home and lifestyle,$79,1,06-02-2020,10:08:00,Cash,3,0.48
9526,XF032,Tyler,Fashion accessories,$43,2,13-12-2022,13:20:00,Cash,4,0.48
9527,XF074,Weslaco,Home and lifestyle,$45,2,06-11-2022,11:43:00,Cash,7,0.33
9528,XF038,Sugar Land,Fashion accessories,$48,3,26-05-2023,11:34:00,Cash,7,0.48
9529,XF030,Richardson,Home and lifestyle,$30,3,31-03-2021,06:52:00,Cash,4,0.48
9530,XF003,San Antonio,Fashion accessories,$85,1,12-09-2023,10:07:00,Cash,7,0.48
9531,XF029,Round Rock,Home and lifestyle,$56,2,02-08-2020,12:04:00,Cash,3,0.48
9532,XF009,Plano,Fashion accessories,$78,3,25-11-2021,15:41:00,Cash,6,0.48
9533,XF082,Weslaco,Home and lifestyle,$64,3,12-11-2023,10:58:00,Cash,6,0.33
9534,XF003,San Antonio,Fashion accessories,$64,2,12-05-2021,14:49:00,Cash,6,0.48
