invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_Amount
8293,XF038,Sugar Land,Home and lifestyle,16.0,1.0,01-12-2023,12:19:00,Credit card,7.0,0.48,16.0
8294,XF046,Temple,Fashion accessories,34.0,3.0,17-11-2020,09:15:00,Credit card,5.0,0.48,102.0
8295,XF087,Waxahachie,Home and lifestyle,46.0,3.0,29-12-2021,08:05:00,Credit card,3.0,0.33,138.0
8296,XF038,Sugar Land,Fashion accessories,79.0,2.0,08-12-2023,14:25:00,Credit card,7.0,0.48,158.0
8297,XF074,Weslaco,Home and lifestyle,57.0,1.0,07-12-2023,06:41:00,Credit card,6.0,0.33,57.0
8298,XF073,Seguin,Fashion accessories,33.0,2.0,25-12-2022,12:02:00,Credit card,3.0,0.33,66.0
8299,XF086,Rosenberg,Home and lifestyle,64.0,2.0,13-12-2021,15:28:00,Credit card,6.0,0.33,128.0
8300,XF050,Victoria,Fashion accessories,38.0,1.0,03-12-2022,13:11:00,Ewallet,7.0,0.48,38.0
8301,XF074,Weslaco,Home and lifestyle,41.0,1.0,10-12-2022,12:30:00,Credit card,7.0,0.33,41.0
8302,XF035,San Angelo,Fashion accessories,57.0,3.0,30-12-2023,10:38:00,Credit card,3.0,0.48,171.0
8303,XF035,San Angelo,Home and lifestyle,66.0,2.0,16-11-2022,06:10:00,Credit card,4.0,0.48,132.0
8304,XF046,Temple,Fashion accessories,20.0,3.0,15-11-2020,16:32:00,Credit card,6.0,0.48,60.0
8305,XF046,Temple,Home and lifestyle,56.0,1.0,02-11-2020,12:22:00,Credit card,5.0,0.48,56.0
8306,XF069,Rockwall,Fashion accessories,32.0,1.0,18-11-2021,11:51:00,Credit card,4.0,0.33,32.0
8307,XF086,Rosenberg,Home and lifestyle,55.0,1.0,22-12-2020,08:38:00,Credit card,3.0,0.33,55.0
8308,XF050,Victoria,Fashion accessories,77.0,1.0,27-12-2020,15:34:00,Ewallet,5.0,0.48,77.0
8309,XF087,Waxahachie,Home and lifestyle,59.0,3.0,25-11-2021,07:05:00,Credit card,4.0,0.33,177.0
8310,XF069,Rockwall,Fashion accessories,17.0,1.0,23-11-2022,07:39:00,Credit card,6.0,0.33,17.0
8311,XF084,Schertz,Home and lifestyle,47.0,2.0,03-12-2020,15:07:00,Credit card,4.0,0.33,94.0
8312,XF003,San Antonio,Fashion accessories,26.0,2.0,11-11-2023,08:47:00,Credit card,6.0,0.48,52.0
8313,XF084,Schertz,Home and lifestyle,45.0,2.0,22-12-2021,11:37:00,Credit card,5.0,0.33,90.0
8314,XF089,Southlake,Fashion accessories,24.0,3.0,24-12-2022,16:03:00,Credit card,4.0,0.33,72.0
8315,XF054,Sherman,Home and lifestyle,37.0,1.0,16-11-2022,10:11:00,Credit card,3.0,0.21,37.0
8316,XF058,Port Arthur,Fashion accessories,51.0,1.0,27-12-2022,06:53:00,Credit card,4.0,0.33,51.0
8317,XF074,Weslaco,Home and lifestyle,44.0,3.0,03-12-2021,08:34:00,Credit card,7.0,0.33,132.0
8318,XF089,Southlake,Fashion accessories,58.0,1.0,01-12-2021,08:22:00,Credit card,6.0,0.33,58.0
8319,XF075,San Marcos,Home and lifestyle,78.0,3.0,31-12-2022,12:29:00,Credit card,4.0,0.33,234.0
8320,XF046,Temple,Fashion accessories,51.0,3.0,23-12-2020,08:50:00,Credit card,3.0,0.48,153.0
8321,XF009,Plano,Home and lifestyle,52.0,1.0,16-11-2021,15:17:00,Credit card,3.0,0.48,52.0
8322,XF086,Rosenberg,Fashion accessories,53.0,2.0,25-11-2021,07:03:00,Credit card,6.0,0.33,106.0
8323,XF089,Southlake,Home and lifestyle,80.0,3.0,19-11-2021,07:30:00,Credit card,6.0,0.33,240.0
8324,XF058,Port Arthur,Fashion accessories,34.0,2.0,17-11-2021,08:56:00,Credit card,4.0,0.33,68.0
8325,XF009,Plano,Home and lifestyle,83.0,3.0,06-11-2022,12:19:00,Credit card,6.0,0.48,249.0
8326,XF065,Texas City,Fashion accessories,65.0,1.0,03-11-2021,07:14:00,Credit card,7.0,0.33,65.0
8327,XF075,San Marcos,Home and lifestyle,70.0,2.0,30-12-2022,12:46:00,Credit card,6.0,0.33,140.0
8328,XF086,Rosenberg,Fashion accessories,42.0,2.0,01-12-2023,08:21:00,Credit card,3.0,0.33,84.0
8329,XF074,Weslaco,Home and lifestyle,49.0,1.0,22-12-2022,06:30:00,Credit card,3.0,0.33,49.0
8330,XF009,Plano,Fashion accessories,71.0,1.0,19-12-2020,16:01:00,Credit card,5.0,0.48,71.0
8331,XF050,Victoria,Home and lifestyle,82.0,2.0,29-11-2023,12:37:00,Ewallet,4.0,0.48,164.0
8332,XF089,Southlake,Fashion accessories,75.0,2.0,03-12-2021,11:12:00,Credit card,4.0,0.33,150.0
8333,XF074,Weslaco,Home and lifestyle,65.0,3.0,04-12-2021,06:56:00,Credit card,3.0,0.33,195.0
8334,XF055,Waxahachie,Fashion accessories,71.0,2.0,04-11-2023,14:49:00,Credit card,7.0,0.33,142.0
8335,XF029,Round Rock,Home and lifestyle,55.0,3.0,15-12-2020,14:17:00,Credit card,5.0,0.48,165.0
8336,XF087,Waxahachie,Fashion accessories,79.0,3.0,12-12-2023,07:50:00,Credit card,6.0,0.33,237.0
8337,XF058,Port Arthur,Home and lifestyle,28.0,3.0,12-12-2023,13:04:00,Credit card,6.0,0.33,84.0
8338,XF099,Weatherford,Fashion accessories,67.0,1.0,23-11-2020,09:09:00,Credit card,5.0,0.18,67.0
8339,XF030,Richardson,Home and lifestyle,55.0,2.0,11-12-2023,16:41:00,Credit card,6.0,0.48,110.0
8340,XF029,Round Rock,Fashion accessories,39.0,2.0,10-12-2022,09:31:00,Credit card,4.0,0.48,78.0
8341,XF058,Port Arthur,Home and lifestyle,62.0,2.0,08-12-2023,12:23:00,Credit card,4.0,0.33,124.0
8342,XF046,Temple,Fashion accessories,60.0,1.0,15-12-2021,16:23:00,Credit card,7.0,0.48,60.0
8343,XF003,San Antonio,Home and lifestyle,19.0,2.0,09-12-2022,06:03:00,Credit card,4.0,0.48,38.0
8344,XF003,San Antonio,Fashion accessories,19.0,1.0,24-11-2021,16:07:00,Credit card,6.0,0.48,19.0
8345,XF074,Weslaco,Home and lifestyle,70.0,2.0,07-12-2022,14:42:00,Credit card,6.0,0.33,140.0
8346,XF087,Waxahachie,Fashion accessories,65.0,1.0,04-12-2020,06:48:00,Credit card,7.0,0.33,65.0
8347,XF082,Weslaco,Home and lifestyle,27.0,2.0,13-11-2020,13:07:00,Credit card,4.0,0.33,54.0
8348,XF075,San Marcos,Fashion accessories,43.0,3.0,25-11-2020,15:19:00,Credit card,6.0,0.33,129.0
8349,XF032,Tyler,Home and lifestyle,83.0,1.0,22-12-2020,09:07:00,Credit card,7.0,0.48,83.0
8350,XF055,Waxahachie,Fashion accessories,49.0,2.0,01-12-2023,14:46:00,Credit card,4.0,0.33,98.0
8351,XF038,Sugar Land,Home and lifestyle,79.0,3.0,19-11-2021,09:22:00,Credit card,5.0,0.48,237.0
8352,XF038,Sugar Land,Fashion accessories,59.0,2.0,02-12-2022,11:31:00,Credit card,7.0,0.48,118.0
8353,XF058,Port Arthur,Home and lifestyle,35.0,2.0,29-11-2021,10:20:00,Credit card,6.0,0.33,70.0
8354,XF032,Tyler,Fashion accessories,85.0,3.0,10-12-2021,15:00:00,Credit card,3.0,0.48,255.0
8355,XF003,San Antonio,Home and lifestyle,48.0,3.0,16-11-2020,13:11:00,Credit card,5.0,0.48,144.0
8356,XF086,Rosenberg,Fashion accessories,25.0,2.0,16-12-2020,14:08:00,Credit card,4.0,0.33,50.0
8357,XF075,San Marcos,Home and lifestyle,54.0,2.0,02-11-2020,14:31:00,Credit card,6.0,0.33,108.0
8358,XF069,Rockwall,Fashion accessories,58.0,2.0,06-12-2022,06:09:00,Credit card,5.0,0.33,116.0
8359,XF082,Weslaco,Home and lifestyle,45.0,2.0,01-12-2020,08:48:00,Credit card,7.0,0.33,90.0
8360,XF086,Rosenberg,Fashion accessories,76.0,2.0,06-12-2022,15:40:00,Credit card,6.0,0.33,152.0
8361,XF056,Rowlett,Home and lifestyle,39.0,1.0,24-12-2022,13:32:00,Credit card,6.0,0.33,39.0
8362,XF030,Richardson,Fashion accessories,70.0,2.0,23-12-2022,14:04:00,Credit card,6.0,0.48,140.0
8363,XF025,Waco,Home and lifestyle,52.0,2.0,30-12-2020,13:10:00,Credit card,5.0,0.48,104.0
8364,XF056,Rowlett,Fashion accessories,68.0,1.0,03-12-2021,07:43:00,Credit card,5.0,0.33,68.0
8365,XF058,Port Arthur,Home and lifestyle,55.0,1.0,26-12-2020,12:45:00,Credit card,3.0,0.33,55.0
8366,XF086,Rosenberg,Fashion accessories,49.0,1.0,25-12-2020,08:36:00,Credit card,6.0,0.33,49.0
8367,XF029,Round Rock,Home and lifestyle,58.0,3.0,17-12-2021,10:19:00,Credit card,6.0,0.48,174.0
8368,XF009,Plano,Fashion accessories,45.0,3.0,06-12-2020,06:35:00,Credit card,5.0,0.48,135.0
8369,XF030,Richardson,Home and lifestyle,51.0,3.0,15-12-2022,06:18:00,Credit card,7.0,0.48,153.0
8370,XF025,Waco,Fashion accessories,67.0,1.0,27-11-2022,11:40:00,Credit card,6.0,0.48,67.0
8371,XF074,Weslaco,Home and lifestyle,26.0,1.0,06-12-2023,10:57:00,Credit card,3.0,0.33,26.0
8372,XF046,Temple,Fashion accessories,65.0,2.0,09-11-2020,13:01:00,Credit card,5.0,0.48,130.0
8373,XF038,Sugar Land,Home and lifestyle,76.0,3.0,12-11-2020,09:30:00,Credit card,7.0,0.48,228.0
8374,XF056,Rowlett,Fashion accessories,20.0,2.0,13-12-2020,10:16:00,Credit card,4.0,0.33,40.0
8375,XF032,Tyler,Home and lifestyle,70.0,1.0,14-11-2023,09:23:00,Credit card,3.0,0.48,70.0
8376,XF073,Seguin,Fashion accessories,29.0,3.0,18-12-2021,07:15:00,Credit card,4.0,0.33,87.0
8377,XF055,Waxahachie,Home and lifestyle,33.0,2.0,03-12-2021,10:37:00,Credit card,6.0,0.33,66.0
8378,XF054,Sherman,Fashion accessories,59.0,3.0,13-12-2023,06:44:00,Credit card,3.0,0.21,177.0
8379,XF086,Rosenberg,Home and lifestyle,39.0,1.0,22-11-2020,07:43:00,Credit card,7.0,0.33,39.0
8380,XF087,Waxahachie,Fashion accessories,76.0,2.0,16-12-2020,09:12:00,Credit card,4.0,0.33,152.0
8381,XF082,Weslaco,Home and lifestyle,51.0,3.0,07-11-2023,11:50:00,Credit card,3.0,0.33,153.0
8382,XF046,Temple,Fashion accessories,49.0,1.0,21-12-2021,15:48:00,Credit card,3.0,0.48,49.0
8383,XF009,Plano,Home and lifestyle,25.0,3.0,06-11-2021,10:37:00,Credit card,3.0,0.48,75.0
8384,XF087,Waxahachie,Fashion accessories,35.0,2.0,10-12-2022,12:57:00,Credit card,6.0,0.33,70.0
8385,XF038,Sugar Land,Home and lifestyle,66.0,1.0,30-11-2023,11:22:00,Credit card,6.0,0.48,66.0
8386,XF058,Port Arthur,Fashion accessories,46.0,2.0,20-11-2022,14:16:00,Credit card,5.0,0.33,92.0
8387,XF032,Tyler,Home and lifestyle,17.0,3.0,26-12-2022,16:37:00,Credit card,6.0,0.48,51.0
8388,XF075,San Marcos,Fashion accessories,54.0,1.0,05-12-2020,10:29:00,Credit card,5.0,0.33,54.0
8389,XF038,Sugar Land,Home and lifestyle,23.0,1.0,15-12-2022,08:25:00,Credit card,5.0,0.48,23.0
8390,XF082,Weslaco,Fashion accessories,61.0,3.0,08-11-2021,16:07:00,Credit card,5.0,0.33,183.0
8391,XF087,Waxahachie,Home and lifestyle,71.0,3.0,15-12-2021,16:36:00,Credit card,4.0,0.33,213.0
8392,XF073,Seguin,Fashion accessories,51.0,3.0,02-11-2022,12:40:00,Credit card,3.0,0.33,153.0
8393,XF046,Temple,Home and lifestyle,84.0,3.0,10-12-2020,10:14:00,Credit card,6.0,0.48,252.0
8394,XF069,Rockwall,Fashion accessories,69.0,2.0,02-11-2023,15:20:00,Credit card,5.0,0.33,138.0
8395,XF058,Port Arthur,Home and lifestyle,60.0,1.0,06-11-2020,13:25:00,Credit card,6.0,0.33,60.0
8396,XF087,Waxahachie,Fashion accessories,22.0,2.0,12-11-2022,10:32:00,Credit card,5.0,0.33,44.0
8397,XF030,Richardson,Home and lifestyle,51.0,1.0,24-12-2023,06:34:00,Credit card,6.0,0.48,51.0
8398,XF030,Richardson,Fashion accessories,47.0,1.0,05-12-2023,15:35:00,Credit card,4.0,0.48,47.0
8399,XF056,Rowlett,Home and lifestyle,18.0,2.0,26-12-2021,16:42:00,Credit card,3.0,0.33,36.0
8400,XF009,Plano,Fashion accessories,54.0,2.0,17-11-2023,07:49:00,Credit card,7.0,0.48,108.0
8401,XF074,Weslaco,Home and lifestyle,62.0,2.0,19-12-2023,06:49:00,Credit card,6.0,0.33,124.0
8402,XF086,Rosenberg,Fashion accessories,21.0,1.0,10-11-2022,15:38:00,Credit card,7.0,0.33,21.0
8403,XF025,Waco,Home and lifestyle,18.0,1.0,06-11-2022,14:12:00,Credit card,4.0,0.48,18.0
8404,XF050,Victoria,Fashion accessories,20.0,2.0,13-12-2020,09:06:00,Ewallet,4.0,0.48,40.0
8405,XF035,San Angelo,Home and lifestyle,61.0,3.0,07-11-2023,16:35:00,Credit card,4.0,0.48,183.0
8406,XF038,Sugar Land,Fashion accessories,37.0,3.0,26-11-2023,08:10:00,Credit card,6.0,0.48,111.0
8407,XF058,Port Arthur,Home and lifestyle,49.0,1.0,17-12-2022,14:44:00,Credit card,6.0,0.33,49.0
8408,XF055,Waxahachie,Fashion accessories,73.0,2.0,25-12-2020,15:48:00,Credit card,3.0,0.33,146.0
8409,XF054,Sherman,Home and lifestyle,66.0,3.0,15-11-2022,07:21:00,Credit card,6.0,0.21,198.0
8410,XF089,Southlake,Fashion accessories,41.0,2.0,29-12-2020,07:37:00,Credit card,7.0,0.33,82.0
8411,XF073,Seguin,Home and lifestyle,28.0,2.0,06-11-2020,08:25:00,Credit card,5.0,0.33,56.0
8412,XF075,San Marcos,Fashion accessories,72.0,1.0,12-12-2022,12:56:00,Credit card,5.0,0.33,72.0
8413,XF030,Richardson,Home and lifestyle,50.0,2.0,06-12-2021,06:17:00,Credit card,4.0,0.48,100.0
8414,XF035,San Angelo,Fashion accessories,76.0,2.0,25-11-2023,11:19:00,Credit card,3.0,0.48,152.0
8415,XF038,Sugar Land,Home and lifestyle,18.0,1.0,09-11-2022,14:38:00,Credit card,4.0,0.48,18.0
8416,XF009,Plano,Fashion accessories,39.0,1.0,23-11-2020,16:45:00,Credit card,4.0,0.48,39.0
8417,XF009,Plano,Home and lifestyle,42.0,2.0,16-11-2021,06:37:00,Credit card,7.0,0.48,84.0
8418,XF087,Waxahachie,Fashion accessories,17.0,3.0,14-11-2023,06:53:00,Credit card,3.0,0.33,51.0
8419,XF087,Waxahachie,Home and lifestyle,32.0,1.0,06-11-2022,09:03:00,Credit card,5.0,0.33,32.0
8420,XF082,Weslaco,Fashion accessories,38.0,2.0,02-12-2023,06:42:00,Credit card,5.0,0.33,76.0
8421,XF086,Rosenberg,Home and lifestyle,41.0,1.0,30-11-2021,10:21:00,Credit card,6.0,0.33,41.0
8422,XF009,Plano,Fashion accessories,29.0,1.0,07-11-2021,14:51:00,Credit card,3.0,0.48,29.0
8423,XF075,San Marcos,Home and lifestyle,35.0,3.0,16-12-2021,07:47:00,Credit card,4.0,0.33,105.0
8424,XF065,Texas City,Fashion accessories,18.0,1.0,17-12-2022,07:15:00,Credit card,7.0,0.33,18.0
8425,XF073,Seguin,Home and lifestyle,57.0,2.0,11-12-2022,12:26:00,Credit card,7.0,0.33,114.0
8426,XF056,Rowlett,Fashion accessories,70.0,2.0,19-11-2022,12:11:00,Credit card,4.0,0.33,140.0
8427,XF025,Waco,Home and lifestyle,52.0,1.0,06-11-2021,13:29:00,Credit card,5.0,0.48,52.0
8428,XF058,Port Arthur,Fashion accessories,27.0,3.0,17-11-2020,11:06:00,Credit card,7.0,0.33,81.0
8429,XF038,Sugar Land,Home and lifestyle,37.0,3.0,27-12-2021,06:19:00,Credit card,3.0,0.48,111.0
8430,XF055,Waxahachie,Fashion accessories,16.0,2.0,01-12-2022,12:24:00,Credit card,4.0,0.33,32.0
8431,XF054,Sherman,Home and lifestyle,35.0,1.0,21-11-2020,10:17:00,Credit card,3.0,0.21,35.0
8432,XF035,San Angelo,Fashion accessories,73.0,2.0,16-11-2023,11:14:00,Credit card,3.0,0.48,146.0
8433,XF025,Waco,Home and lifestyle,50.0,2.0,26-12-2021,16:31:00,Credit card,4.0,0.48,100.0
8434,XF030,Richardson,Fashion accessories,63.0,1.0,13-11-2020,16:33:00,Credit card,4.0,0.48,63.0
8435,XF089,Southlake,Home and lifestyle,61.0,3.0,01-12-2020,11:56:00,Credit card,6.0,0.33,183.0
8436,XF082,Weslaco,Fashion accessories,15.0,1.0,26-11-2020,16:12:00,Credit card,7.0,0.33,15.0
8437,XF082,Weslaco,Home and lifestyle,78.0,3.0,02-12-2023,06:09:00,Credit card,6.0,0.33,234.0
8438,XF075,San Marcos,Fashion accessories,64.0,2.0,20-12-2021,13:24:00,Credit card,7.0,0.33,128.0
8439,XF003,San Antonio,Home and lifestyle,19.0,3.0,04-12-2022,10:00:00,Credit card,7.0,0.48,57.0
8440,XF087,Waxahachie,Fashion accessories,28.0,1.0,16-12-2022,07:53:00,Credit card,3.0,0.33,28.0
8441,XF054,Sherman,Home and lifestyle,72.0,2.0,05-12-2021,15:04:00,Credit card,3.0,0.21,144.0
8442,XF074,Weslaco,Fashion accessories,50.0,2.0,29-12-2022,11:12:00,Credit card,5.0,0.33,100.0
8443,XF082,Weslaco,Home and lifestyle,18.0,1.0,16-11-2022,16:07:00,Credit card,4.0,0.33,18.0
8444,XF069,Rockwall,Fashion accessories,29.0,2.0,18-11-2022,09:17:00,Credit card,7.0,0.33,58.0
8445,XF029,Round Rock,Home and lifestyle,83.0,3.0,30-11-2022,08:34:00,Credit card,6.0,0.48,249.0
8446,XF038,Sugar Land,Fashion accessories,35.0,2.0,14-11-2021,15:02:00,Credit card,5.0,0.48,70.0
8447,XF056,Rowlett,Home and lifestyle,25.0,3.0,03-11-2021,14:13:00,Credit card,3.0,0.33,75.0
8448,XF069,Rockwall,Fashion accessories,26.0,1.0,17-11-2020,08:29:00,Credit card,6.0,0.33,26.0
8449,XF065,Texas City,Home and lifestyle,55.0,2.0,25-11-2022,10:39:00,Credit card,3.0,0.33,110.0
8450,XF046,Temple,Fashion accessories,26.0,2.0,03-12-2023,10:51:00,Credit card,3.0,0.48,52.0
8451,XF058,Port Arthur,Home and lifestyle,17.0,3.0,02-11-2022,14:06:00,Credit card,5.0,0.33,51.0
8452,XF030,Richardson,Fashion accessories,16.0,3.0,19-11-2022,06:30:00,Credit card,4.0,0.48,48.0
8453,XF030,Richardson,Home and lifestyle,34.0,1.0,12-12-2023,07:50:00,Credit card,3.0,0.48,34.0
8454,XF065,Texas City,Fashion accessories,33.0,3.0,03-11-2020,07:08:00,Credit card,5.0,0.33,99.0
8455,XF084,Schertz,Home and lifestyle,34.0,3.0,01-11-2023,09:08:00,Credit card,6.0,0.33,102.0
8456,XF025,Waco,Fashion accessories,85.0,3.0,10-11-2022,09:49:00,Credit card,4.0,0.48,255.0
8457,XF050,Victoria,Home and lifestyle,51.0,3.0,16-12-2020,13:07:00,Ewallet,6.0,0.48,153.0
8458,XF009,Plano,Fashion accessories,57.0,1.0,28-12-2022,16:58:00,Credit card,5.0,0.48,57.0
8459,XF086,Rosenberg,Home and lifestyle,40.0,2.0,21-12-2023,10:30:00,Credit card,5.0,0.33,80.0
8460,XF089,Southlake,Fashion accessories,25.0,3.0,22-11-2022,06:05:00,Credit card,4.0,0.33,75.0
8461,XF074,Weslaco,Home and lifestyle,35.0,2.0,17-12-2021,06:55:00,Credit card,7.0,0.33,70.0
8462,XF050,Victoria,Fashion accessories,16.0,3.0,25-12-2020,16:13:00,Ewallet,7.0,0.48,48.0
8463,XF089,Southlake,Home and lifestyle,38.0,2.0,10-12-2023,15:59:00,Credit card,3.0,0.33,76.0
8464,XF069,Rockwall,Fashion accessories,64.0,2.0,10-12-2022,15:58:00,Credit card,5.0,0.33,128.0
8465,XF050,Victoria,Home and lifestyle,66.0,2.0,27-12-2021,14:20:00,Ewallet,6.0,0.48,132.0
8466,XF029,Round Rock,Fashion accessories,26.0,2.0,23-12-2020,09:44:00,Credit card,5.0,0.48,52.0
8467,XF029,Round Rock,Home and lifestyle,38.0,2.0,18-11-2023,15:32:00,Credit card,6.0,0.48,76.0
8468,XF029,Round Rock,Fashion accessories,19.0,2.0,03-12-2022,06:21:00,Credit card,7.0,0.48,38.0
8469,XF084,Schertz,Home and lifestyle,32.0,3.0,01-12-2020,16:48:00,Credit card,7.0,0.33,96.0
8470,XF056,Rowlett,Fashion accessories,36.0,3.0,02-11-2021,15:22:00,Credit card,5.0,0.33,108.0
8471,XF089,Southlake,Home and lifestyle,15.0,1.0,26-12-2020,13:32:00,Credit card,3.0,0.33,15.0
8472,XF058,Port Arthur,Fashion accessories,51.0,3.0,23-11-2021,08:53:00,Credit card,5.0,0.33,153.0
8473,XF050,Victoria,Home and lifestyle,19.0,3.0,16-12-2022,14:09:00,Ewallet,3.0,0.48,57.0
8474,XF003,San Antonio,Fashion accessories,31.0,3.0,14-11-2022,09:23:00,Credit card,3.0,0.48,93.0
8475,XF046,Temple,Home and lifestyle,63.0,1.0,05-12-2020,13:45:00,Credit card,6.0,0.48,63.0
8476,XF073,Seguin,Fashion accessories,24.0,1.0,02-12-2021,16:02:00,Credit card,5.0,0.33,24.0
8477,XF046,Temple,Home and lifestyle,40.0,3.0,03-11-2022,15:00:00,Credit card,7.0,0.48,120.0
8478,XF073,Seguin,Fashion accessories,73.0,1.0,24-12-2022,11:09:00,Credit card,7.0,0.33,73.0
8479,XF084,Schertz,Home and lifestyle,47.0,2.0,11-11-2022,14:34:00,Credit card,6.0,0.33,94.0
8480,XF003,San Antonio,Fashion accessories,65.0,1.0,25-12-2023,12:18:00,Credit card,4.0,0.48,65.0
8481,XF009,Plano,Home and lifestyle,85.0,1.0,18-11-2022,10:58:00,Credit card,3.0,0.48,85.0
8482,XF046,Temple,Fashion accessories,48.0,2.0,15-12-2020,15:23:00,Credit card,3.0,0.48,96.0
8483,XF099,Weatherford,Home and lifestyle,56.0,1.0,22-12-2022,11:11:00,Credit card,5.0,0.18,56.0
8484,XF056,Rowlett,Fashion accessories,42.0,1.0,13-12-2023,06:07:00,Credit card,5.0,0.33,42.0
8485,XF074,Weslaco,Home and lifestyle,38.0,1.0,08-11-2020,11:14:00,Credit card,6.0,0.33,38.0
8486,XF054,Sherman,Fashion accessories,28.0,3.0,23-12-2022,16:31:00,Credit card,4.0,0.21,84.0
8487,XF032,Tyler,Home and lifestyle,63.0,1.0,13-12-2021,14:53:00,Credit card,7.0,0.48,63.0
8488,XF073,Seguin,Fashion accessories,33.0,3.0,11-12-2020,13:46:00,Credit card,7.0,0.33,99.0
8489,XF099,Weatherford,Home and lifestyle,57.0,1.0,08-12-2023,06:36:00,Credit card,5.0,0.18,57.0
8490,XF029,Round Rock,Fashion accessories,69.0,1.0,19-11-2023,13:54:00,Credit card,5.0,0.48,69.0
8491,XF074,Weslaco,Home and lifestyle,42.0,1.0,05-12-2021,08:07:00,Credit card,3.0,0.33,42.0
8492,XF025,Waco,Fashion accessories,69.0,2.0,23-11-2020,07:08:00,Credit card,5.0,0.48,138.0
8493,XF058,Port Arthur,Home and lifestyle,85.0,3.0,12-12-2021,08:15:00,Credit card,3.0,0.33,255.0
8494,XF050,Victoria,Fashion accessories,47.0,2.0,08-12-2022,09:46:00,Ewallet,7.0,0.48,94.0
8495,XF056,Rowlett,Home and lifestyle,73.0,1.0,13-11-2020,06:19:00,Credit card,4.0,0.33,73.0
8496,XF009,Plano,Fashion accessories,31.0,1.0,05-11-2020,12:01:00,Credit card,5.0,0.48,31.0
8497,XF069,Rockwall,Home and lifestyle,29.0,3.0,18-12-2022,13:01:00,Credit card,5.0,0.33,87.0
8498,XF055,Waxahachie,Fashion accessories,80.0,3.0,24-11-2022,07:39:00,Credit card,4.0,0.33,240.0
8499,XF038,Sugar Land,Home and lifestyle,31.0,3.0,03-12-2021,07:36:00,Credit card,4.0,0.48,93.0
8500,XF058,Port Arthur,Fashion accessories,66.0,3.0,05-12-2023,14:10:00,Credit card,5.0,0.33,198.0
8501,XF082,Weslaco,Home and lifestyle,57.0,2.0,12-12-2023,09:44:00,Credit card,7.0,0.33,114.0
8502,XF084,Schertz,Fashion accessories,23.0,1.0,25-12-2023,16:54:00,Credit card,7.0,0.33,23.0
8503,XF003,San Antonio,Home and lifestyle,62.0,1.0,18-11-2020,14:55:00,Credit card,4.0,0.48,62.0
8504,XF087,Waxahachie,Fashion accessories,46.0,1.0,12-12-2021,15:17:00,Credit card,7.0,0.33,46.0
8505,XF099,Weatherford,Home and lifestyle,55.0,2.0,21-11-2021,09:16:00,Credit card,7.0,0.18,110.0
8506,XF029,Round Rock,Fashion accessories,60.0,2.0,30-11-2022,16:03:00,Credit card,7.0,0.48,120.0
8507,XF038,Sugar Land,Home and lifestyle,53.0,1.0,27-12-2020,07:05:00,Credit card,6.0,0.48,53.0
8508,XF009,Plano,Fashion accessories,39.0,2.0,25-12-2023,13:57:00,Credit card,6.0,0.48,78.0
8509,XF075,San Marcos,Home and lifestyle,32.0,1.0,29-12-2023,09:16:00,Credit card,7.0,0.33,32.0
8510,XF050,Victoria,Fashion accessories,71.0,3.0,26-12-2020,10:22:00,Ewallet,3.0,0.48,213.0
8511,XF075,San Marcos,Home and lifestyle,40.0,2.0,29-11-2023,15:26:00,Credit card,3.0,0.33,80.0
8512,XF050,Victoria,Fashion accessories,20.0,2.0,27-11-2020,15:51:00,Ewallet,5.0,0.48,40.0
8513,XF086,Rosenberg,Home and lifestyle,37.0,3.0,16-12-2020,08:00:00,Credit card,7.0,0.33,111.0
8514,XF058,Port Arthur,Fashion accessories,81.0,2.0,01-12-2022,10:47:00,Credit card,4.0,0.33,162.0
8515,XF056,Rowlett,Home and lifestyle,49.0,3.0,15-12-2021,11:51:00,Credit card,3.0,0.33,147.0
8516,XF084,Schertz,Fashion accessories,29.0,1.0,25-11-2022,10:46:00,Credit card,5.0,0.33,29.0
8517,XF058,Port Arthur,Home and lifestyle,65.0,1.0,31-12-2021,07:58:00,Credit card,5.0,0.33,65.0
8518,XF030,Richardson,Fashion accessories,80.0,3.0,22-11-2020,10:34:00,Credit card,5.0,0.48,240.0
8519,XF029,Round Rock,Home and lifestyle,45.0,1.0,06-11-2021,09:38:00,Credit card,7.0,0.48,45.0
8520,XF058,Port Arthur,Fashion accessories,15.0,3.0,25-11-2021,06:37:00,Credit card,4.0,0.33,45.0
8521,XF029,Round Rock,Home and lifestyle,35.0,2.0,03-11-2021,16:57:00,Credit card,4.0,0.48,70.0
8522,XF082,Weslaco,Fashion accessories,25.0,3.0,02-12-2023,09:25:00,Credit card,3.0,0.33,75.0
8523,XF009,Plano,Home and lifestyle,51.0,2.0,22-12-2021,09:11:00,Credit card,5.0,0.48,102.0
8524,XF009,Plano,Fashion accessories,83.0,1.0,30-11-2020,08:06:00,Credit card,3.0,0.48,83.0
8525,XF082,Weslaco,Home and lifestyle,65.0,1.0,16-11-2022,16:48:00,Credit card,7.0,0.33,65.0
8526,XF084,Schertz,Fashion accessories,16.0,3.0,22-11-2020,13:14:00,Credit card,6.0,0.33,48.0
8527,XF035,San Angelo,Home and lifestyle,18.0,1.0,19-11-2022,10:35:00,Credit card,7.0,0.48,18.0
